start station id,Station Name,start station latitude,start station longitude,Number of Starts 2018,Percentage of Total Starts 2018,end station id,end station latitude,end station longitude,Number of Ends 2018,Percentage of Total Ends 2018
,E 16 St & Irving Pl,,,,,3463,40.73536706,-73.98797393,2677,3.48
,6 Ave & Spring St,,,,,3474,40.725255700000005,-74.00412083,2627,3.42
,North Moore St & Greenwich St,,,,,3664,40.72019521,-74.01030064,2562,3.33
,E 2 St & Avenue A,,,,,3656,40.72307749,-73.98583621,2542,3.31
,W 15 St & 10 Ave,,,,,3472,40.74275383,-74.00747359,2505,3.26
,W 36 St & 9 Ave,,,,,3635,40.75462324,-73.99516761,2410,3.13
,W 45 St & 6 Ave (OLD),,,,,3466,40.75668721,-73.98257732,2382,3.1
,Murray St & Greenwich St,,,,,3461,40.71485151,-74.01122332,2242,2.92
,W 17 St & 9 Ave,,,,,3659,40.74294892,-74.00413692,2070,2.69
,E 35 St & 3 Ave,,,,,3431,40.746524,-73.977885,2066,2.69
,Hanson Pl & Ashland Pl,,,,,3429,40.68506807,-73.9779076,2020,2.63
,W 18 St & 9 Ave,,,,,3658,40.74353373,-74.00367558,1874,2.44
,Jay St & York St,,,,,3674,40.70140317,-73.9867267,1811,2.36
,Central Park North & Adam Clayton Powell Blvd,,,,,3374,40.799484,-73.955613,1788,2.33
,E 53 St & 3 Ave,,,,,3459,40.75763228,-73.96930575,1737,2.26
,Amsterdam Ave & W 79 St,,,,,3360,40.7829391,-73.9786517,1727,2.25
,E 74 St & 1 Ave,,,,,3372,40.7689738,-73.95482273,1338,1.74
,Fulton St & Adams St,,,,,3440,40.69241829,-73.98949474,1311,1.7
,E 44 St & 2 Ave,,,,,3462,40.75118387,-73.97138715,1239,1.61
,E 71 St & 1 Ave,,,,,3447,40.76703432,-73.9562273,1224,1.59
,Madison Ave & E 82 St,,,,,3362,40.7781314,-73.96069399,1179,1.53
,E 58 St & Madison Ave,,,,,3457,40.76302594,-73.97209525,1170,1.52
,Court St & State St,,,,,3402,40.6902375,-73.99203074,1152,1.5
,Amsterdam Ave & W 66 St,,,,,3356,40.7746671,-73.98470567,1099,1.43
,E 76 St & Park Ave,,,,,3378,40.773763,-73.96222088,1063,1.38
,W 95 St & Broadway,,,,,3314,40.7937704,-73.971888,1034,1.34
,E 41 St & 5 Ave,,,,,3643,40.75272201,-73.98123622,976,1.27
,Gold St & Frankfort St,,,,,3489,40.71069995,-74.00354147,971,1.26
,Central Park West & W 100 St,,,,,3320,40.79406661,-73.96286845,965,1.25
,W 100 St & Broadway,,,,,3350,40.797372100000004,-73.97041192,867,1.13
,E 97 St & Madison Ave,,,,,3336,40.787801,-73.953559,863,1.12
,Leonard St & Nassau Ave,,,,,3668,40.72395678,-73.94984365,853,1.11
,W 88 St & West End Ave,,,,,3434,40.79025417,-73.9771834,852,1.11
,Richardson St & N Henry St,,,,,3430,40.71907891,-73.94223690000001,839,1.09
,Devoe St & Lorimer St,,,,,3453,40.71335226,-73.94910336,825,1.07
,E 65 St & 2 Ave,,,,,3376,40.76471852,-73.9622207,816,1.06
,Bergen St & Smith St,,,,,3409,40.686744299999994,-73.99063168,815,1.06
,Flushing Ave & Vanderbilt Ave,,,,,3648,40.69795032,-73.9707756,803,1.04
,5 Ave & E 103 St,,,,,3367,40.792255299999994,-73.95249933,799,1.04
,E 81 St & 2 Ave,,,,,3671,40.77477945,-73.95427465,745,0.97
,E 76 St & 3 Ave,,,,,3438,40.77224854,-73.95842135,737,0.96
,West End Ave & W 94 St,,,,,3307,40.7941654,-73.974124,725,0.94
,Henry St & Degraw St,,,,,3315,40.684751399999996,-73.99917254,706,0.92
,E 78 St & 2 Ave,,,,,3370,40.7727966,-73.95577801,703,0.91
,E 68 St & Madison Ave,,,,,3359,40.7691572,-73.96703464,701,0.91
,W 106 St & Central Park West,,,,,3323,40.798185600000004,-73.96059090000001,680,0.88
,Lenox Ave & W 111 St,,,,,3521,40.7987859,-73.9523,679,0.88
,Schermerhorn St & Bond St,,,,,3486,40.68841743,-73.98451656,676,0.88
,E 82 St & East End Ave,,,,,3369,40.7724607,-73.9468208,668,0.87
,E 66 St & Madison Ave,,,,,3355,40.76800889,-73.96845281,643,0.84
,3 Ave & E 72 St,,,,,3375,40.7699426,-73.96060712,639,0.83
,Riverside Dr & W 104 St,,,,,3331,40.8013434,-73.97114574,621,0.81
,Fulton St & Waverly Ave,,,,,3637,40.68323865,-73.96599591,595,0.77
,Grand Army Plaza & Plaza St West,,,,,3349,40.6729679,-73.97087984,582,0.76
,1 Ave & E 94 St,,,,,3312,40.78172120000001,-73.94594000000001,574,0.75
,Bayard St & Leonard St,,,,,3452,40.71915572,-73.94885391,574,0.75
,Riverside Dr & W 91 St,,,,,3437,40.79313481,-73.97700369,554,0.72
,Cathedral Pkwy & Broadway,,,,,3383,40.804213,-73.96699104,546,0.71
,Frederick Douglass Blvd & W 117 St,,,,,3534,40.805159,-73.95469200000001,518,0.67
,Kane St & Clinton St,,,,,3308,40.686175799999994,-73.99645295,511,0.66
,Columbia St & Kane St,,,,,3311,40.68763155,-74.0016256,503,0.65
,E 43 St & 5 Ave,,,,,3680,40.75412081,-73.98025185,497,0.65
,Leonard St & Maujer St,,,,,3454,40.71036854,-73.94705951,494,0.64
,Plaza St West & Flatbush Ave,,,,,3418,40.675020700000005,-73.97111473,493,0.64
,W 106 St & Amsterdam Ave,,,,,3357,40.80083629999999,-73.96644925,483,0.63
,Frederick Douglass Blvd & W 112 St,,,,,3553,40.801694,-73.957145,482,0.63
,Bergen St & Vanderbilt Ave,,,,,3558,40.6794388,-73.96804379999999,480,0.62
,Central Park West & W 102 St,,,,,3341,40.795346,-73.96186,474,0.62
,Columbia St & Degraw St,,,,,3422,40.6859296,-74.00242364,461,0.6
,Congress St & Clinton St,,,,,3408,40.6881529,-73.99520919,457,0.59
,West Drive & Prospect Park West,,,,,3423,40.66106337,-73.97945255,455,0.59
,Franklin Ave & St Marks Ave,,,,,3569,40.6758324,-73.95616770000001,454,0.59
,West End Ave & W 107 St,,,,,3366,40.8021174,-73.96818053,436,0.57
,Center Blvd & 48 Ave,,,,,3613,40.745038,-73.957539,432,0.56
,Park Pl & Vanderbilt Ave,,,,,3576,40.6767,-73.969024,432,0.56
,44 Dr & 21 St,,,,,3615,40.748000000000005,-73.94609270000001,431,0.56
,W 104 St & Amsterdam Ave - 1,,,,,3316,40.798993700000004,-73.96621738,427,0.56
,Douglass St & 3 Ave,,,,,3420,40.6802133,-73.98432695,421,0.55
,W 100 St & Manhattan Ave,,,,,3328,40.795,-73.9645,421,0.55
,India St & West St,,,,,3469,40.73181402,-73.95995021,421,0.55
,Union St & 4 Ave,,,,,3335,40.6772744,-73.98282002,413,0.54
,Dean St & Hoyt St,,,,,3410,40.686444200000004,-73.98759104,413,0.54
,Baltic St & 5 Ave,,,,,3417,40.6795766,-73.97854971,410,0.53
,W 116 St & Amsterdam Ave,,,,,3539,40.8067581,-73.9607082,408,0.53
,Eckford St & Engert Ave,,,,,3449,40.72146256,-73.94800901,408,0.53
,E 102 St & 1 Ave,,,,,3351,40.7869946,-73.94164802,400,0.52
,2 Ave & E 96 St,,,,,3318,40.7839636,-73.94716729999999,399,0.52
,Carroll St & Smith St,,,,,3382,40.680611,-73.99475825,399,0.52
,Broadway & Moylan Pl,,,,,3547,40.8143256,-73.9590255,393,0.51
,Berkeley Pl & 7 Ave,,,,,3346,40.67514684,-73.97523209,391,0.51
,Schermerhorn St & 3 Ave,,,,,3455,40.68680821,-73.98036182,390,0.51
,Douglass St & 4 Ave,,,,,3419,40.67927879999999,-73.98154004,384,0.5
,Eastern Pkwy & Washington Ave,,,,,3583,40.6716493,-73.9631145,377,0.49
,Carroll St & Bond St,,,,,3377,40.6786115,-73.99037292,375,0.49
,Clinton St & Union St,,,,,3321,40.683116399999996,-73.99785267,371,0.48
,5 Ave & 3 St,,,,,3368,40.672815500000006,-73.98352355,362,0.47
,Madison Ave & E 99 St,,,,,3345,40.78948542,-73.95242929,359,0.47
,Bergen St & Flatbush Ave,,,,,3414,40.68094472,-73.97567332,358,0.47
,Carlton Ave & Dean St,,,,,3537,40.68097410000001,-73.97100970000001,348,0.45
,Vernon Blvd & 47 Rd,,,,,3611,40.7449067,-73.9534573,344,0.45
,Carroll St & 6 Ave,,,,,3361,40.6740886,-73.9787282,336,0.44
,Carroll St & 5 Ave,,,,,3364,40.6751622,-73.9814832,335,0.44
,Underhill Ave & Lincoln Pl,,,,,3581,40.674012299999994,-73.9671457,334,0.43
,W 113 St & Broadway,,,,,3552,40.805973,-73.964928,332,0.43
,Grand Ave & Bergen St,,,,,3549,40.678045000000004,-73.962408,330,0.43
,W 110 St & Amsterdam Ave,,,,,3538,40.802692,-73.96295,328,0.43
,Pacific St & Nevins St,,,,,3412,40.6853761,-73.98302136,321,0.42
,3 St & Prospect Park West,,,,,3354,40.668132,-73.97363831,320,0.42
,Bond St & Bergen St,,,,,3411,40.6849668,-73.98620772,316,0.41
,Park Ave & E 124 St,,,,,3507,40.8045555,-73.93968609999999,312,0.41
,Wyckoff St & 3 Ave,,,,,3413,40.6827549,-73.98258555,306,0.4
,Carroll St & Columbia St,,,,,3389,40.6830456,-74.00348559,304,0.4
,President St & Henry St,,,,,3388,40.6828003,-73.99990419,303,0.39
,3 St & 7 Ave,,,,,3365,40.67038370000001,-73.97839676,301,0.39
,Union St & Nevins St,,,,,3407,40.679097999999996,-73.98765475,299,0.39
,1 Pl & Clinton St,,,,,3386,40.6809591,-73.99905709,295,0.38
,W 116 St & Broadway,,,,,3536,40.8082,-73.9641,292,0.38
,St Johns Pl & Washington Ave,,,,,3580,40.6737236,-73.9631611,288,0.37
,Underhill Ave & Pacific St,,,,,3544,40.6804836,-73.9646795,285,0.37
,E 110 St & Madison Ave,,,,,3400,40.796153499999996,-73.94782145,283,0.37
,10 Hudson Yards,,,,,3441,40.752957,-74.00264,282,0.37
,Berkeley Pl & 6 Ave,,,,,3339,40.6765304,-73.97846879,279,0.36
,Degraw St & Smith St,,,,,3329,40.6829151,-73.99318208,267,0.35
,Clinton St & 4 Place,,,,,3396,40.6783563,-74.00014502,265,0.34
,Bedford Ave & Bergen St,,,,,3571,40.676368,-73.95291800000001,260,0.34
,3 St & 3 Ave,,,,,3373,40.675070500000004,-73.98775226,260,0.34
,W 107 St & Columbus Ave,,,,,3343,40.7997568,-73.96211287,258,0.34
,Prospect Pl & 6 Ave,,,,,3415,40.6793307,-73.97519523,251,0.33
,Degraw St & Hoyt St,,,,,3332,40.68199044,-73.99079025,247,0.32
,Sterling Pl & 7 Ave,,,,,3663,40.67716489,-73.97382796,240,0.31
,Court St & Nelson St,,,,,3397,40.6763947,-73.99869893,236,0.31
,2 Ave & E 104 St,,,,,3425,40.789210499999996,-73.94370784,236,0.31
,Van Brunt St & Wolcott St,,,,,3347,40.6773429,-74.01275056,234,0.3
,E 95 St & 3 Ave,,,,,3325,40.7849032,-73.950503,229,0.3
,Eastern Pkwy & Franklin Ave,,,,,3584,40.670776700000005,-73.9576801,228,0.3
,Prospect Pl & Underhill Ave,,,,,3574,40.6769694,-73.96579,223,0.29
,Pleasant Ave & E 116 St,,,,,3497,40.794987899999995,-73.9333349,222,0.29
,4 Ave & 9 St,,,,,3403,40.6705135,-73.98876585,221,0.29
,Classon Ave & St Marks Ave,,,,,3562,40.676519799999994,-73.9596082,221,0.29
,Franklin Ave & Empire Blvd,,,,,3599,40.663140000000006,-73.96056949999999,218,0.28
,Pioneer St & Van Brunt St,,,,,3344,40.679043,-74.011169,215,0.28
,1 Ave & E 110 St,,,,,3496,40.7923272,-73.9383,215,0.28
,Garfield Pl & 8 Ave,,,,,3358,40.671197799999995,-73.97484126,210,0.27
,E 97 St & 3 Ave,,,,,3309,40.7859201,-73.94860294,208,0.27
,Van Dyke St & Van Brunt St,,,,,3644,40.67581623,-74.01488185,207,0.27
,14 St & 7 Ave,,,,,3310,40.663779,-73.98396846,199,0.26
,24 St & 41 Ave,,,,,3556,40.752708500000004,-73.9397405,199,0.26
,Amsterdam Ave & W 119 St,,,,,3542,40.8086249,-73.9596214,195,0.25
,3 Ave & 14 St,,,,,3324,40.6685455,-73.99333264,194,0.25
,7 St & 5 Ave,,,,,3404,40.670492200000005,-73.98541675,193,0.25
,Jackson St & Leonard St,,,,,3456,40.71638032,-73.94821286,190,0.25
,14 St & 5 Ave,,,,,3319,40.666287,-73.98895053,185,0.24
,Hoyt St & Warren St,,,,,3421,40.6843549,-73.98901629,184,0.24
,Smith St & 9 St,,,,,3398,40.67469570000001,-73.99785768,184,0.24
,Amsterdam Ave & W 125 St,,,,,3541,40.813358,-73.956461,182,0.24
,27 St & Hunter St,,,,,3618,40.7485,-73.941275,182,0.24
,5 St & 6 Ave,,,,,3405,40.670483600000004,-73.98208968,179,0.23
,Smith St & 3 St,,,,,3384,40.678724200000005,-73.99599099,179,0.23
,St Nicholas Ave & Manhattan Ave,,,,,3508,40.809725,-73.953149,175,0.23
,49 Ave & 21 St,,,,,3606,40.74252,-73.948852,170,0.22
,Coffey St & Conover St,,,,,3348,40.677236,-74.015665,167,0.22
,5 St & 51 Ave,,,,,3608,40.7423737,-73.9566,166,0.22
,E 102 St & Park Ave,,,,,3363,40.7904828,-73.95033068,164,0.21
,E 103 St & Lexington Ave,,,,,3379,40.790305100000005,-73.94755757,162,0.21
,3 Ave & E 100 St,,,,,3327,40.787721399999995,-73.94728331,160,0.21
,Lenox Ave & W 126 St,,,,,3518,40.808442,-73.94520870000001,157,0.2
,W 120 St & Claremont Ave,,,,,3623,40.8109494,-73.9634,155,0.2
,4 Ave & 2 St,,,,,3371,40.67461342,-73.98501143,153,0.2
,Sterling Pl & Bedford Ave,,,,,3579,40.672695000000004,-73.954131,153,0.2
,Park Pl & Franklin Ave,,,,,3578,40.67418060000001,-73.95649470000001,152,0.2
,2 Ave & 36 St - Citi Bike HQ at Industry City,,,,,3478,40.65708867,-74.00870204,152,0.2
,E 109 St & 3 Ave,,,,,3390,40.79329668,-73.9432083,150,0.2
,Pacific St & Classon Ave,,,,,3546,40.67919439999999,-73.95879029999999,145,0.19
,Lenox Ave & W 130 St,,,,,3529,40.8107922,-73.9430681,145,0.19
,Lenox Ave & W 115 St,,,,,3509,40.8011939,-73.9500739,144,0.19
,31 St & Broadway,,,,,3593,40.761584,-73.925921,140,0.18
,Carroll St & Washington Ave,,,,,3587,40.6686744,-73.9618148,139,0.18
,Adam Clayton Powell Blvd & W 123 St,,,,,3510,40.8078316,-73.949373,134,0.17
,Broadway & W 122 St,,,,,3545,40.8120562,-73.9612547,132,0.17
,St. Nicholas Ave & W 126 St,,,,,3533,40.8114323,-73.95187759999999,131,0.17
,31 Ave & 34 St,,,,,3602,40.763154,-73.920827,129,0.17
,10 St & 5 Ave,,,,,3317,40.6686273,-73.98700053,125,0.16
,28 St & 36 Ave,,,,,3563,40.757186,-73.93271899999999,124,0.16
,Commerce St & Van Brunt St,,,,,3392,40.681211700000006,-74.00860912,123,0.16
,3 St & Hoyt St,,,,,3381,40.6777287,-73.99364123,123,0.16
,28 St & 41 Ave,,,,,3555,40.751047,-73.93796999999999,123,0.16
,36 Ave & 10 St,,,,,3565,40.7614376,-73.9411265,121,0.16
,6 Ave & 12 St,,,,,3313,40.666318100000005,-73.9854617,121,0.16
,12 St & 4 Ave,,,,,3322,40.668603000000004,-73.99043940000001,120,0.16
,E 106 St & Madison Ave,,,,,3387,40.79343370000001,-73.94945003,120,0.16
,Frederick Douglass Blvd & W 129 St,,,,,3531,40.8125511,-73.9492286,119,0.15
,E 106 St & Lexington Ave,,,,,3424,40.791976,-73.945993,118,0.15
,Lincoln Pl & Classon Ave,,,,,3582,40.672168299999996,-73.9609,118,0.15
,Vernon Blvd & 10 St,,,,,3588,40.7671863,-73.9373554,117,0.15
,Crescent St & Broadway,,,,,3592,40.7633589,-73.92864709999999,116,0.15
,E 106 St & 1 Ave,,,,,3391,40.7892529,-73.93956237,116,0.15
,2 Ave & E 99 St,,,,,3338,40.786258600000004,-73.94552579,112,0.15
,Crescent St & 35 Ave,,,,,3566,40.7596276,-73.93214549999999,110,0.14
,34 Ave & 38 St,,,,,3572,40.756913,-73.921631,110,0.14
,7 St & 3 Ave,,,,,3399,40.67260298,-73.98983002,108,0.14
,28 St & 38 Ave,,,,,3560,40.754876,-73.934326,104,0.14
,31 Ave & 30 St,,,,,3603,40.7647,-73.9240312,102,0.13
,Mt Morris Park W & W 120 St,,,,,3535,40.804038,-73.945925,100,0.13
,Adam Clayton Powell Blvd & W 118 St,,,,,3520,40.804372,-73.951475,100,0.13
,31 St & Northern Blvd,,,,,3654,40.75186951,-73.9334929,100,0.13
,Vernon Blvd & 41 Rd,,,,,3554,40.7552433,-73.94856779999999,99,0.13
,E 118 St & 1 Ave,,,,,3491,40.797470000000004,-73.93504,97,0.13
,Adam Clayton Powell Blvd & W 115 St,,,,,3511,40.802535,-73.9532423,94,0.12
,48 Ave & 30 Pl,,,,,3647,40.74128309,-73.93725872,91,0.12
,35 Ave & 37 St,,,,,3570,40.7557327,-73.92366109999999,89,0.12
,34 Ave & 21 St,,,,,3577,40.762813799999996,-73.9342862,87,0.11
,E 115 St & Lexington Ave,,,,,3494,40.797911,-73.9423,87,0.11
,E 114 St & 1 Ave,,,,,3495,40.79456629999999,-73.9362541,85,0.11
,Vernon Blvd & 31 Ave,,,,,3609,40.7692475,-73.93545040000001,83,0.11
,35 Ave & 10 St,,,,,3646,40.76315482,-73.9398551,82,0.11
,2 Ave & 9 St,,,,,3401,40.6724811,-73.99331394,81,0.11
,Adam Clayton Powell Blvd & W 126 St,,,,,3629,40.80949535,-73.94776493,80,0.1
,Richards St & Delavan St,,,,,3393,40.67943270000001,-74.00785041,80,0.1
,Morningside Ave & W 123 St,,,,,3540,40.81,-73.9551508,77,0.1
,Rogers Ave & Sterling St,,,,,3604,40.6630619,-73.95387459999999,77,0.1
,43 St & Broadway,,,,,3597,40.7577284,-73.9166368,77,0.1
,Crescent St & 30 Ave,,,,,3614,40.768692,-73.9249574,77,0.1
,28 St & 40 Ave,,,,,3625,40.752575799999995,-73.9364281,76,0.1
,Union St & Bedford Ave,,,,,3585,40.6691783,-73.9554162,74,0.1
,Dwight St & Van Dyke St,,,,,3337,40.67363551,-74.01195556,73,0.09
,31 Ave & Crescent St,,,,,3605,40.765834600000005,-73.9265474,71,0.09
,34 St & 35 Ave,,,,,3568,40.756933200000006,-73.92622309999999,70,0.09
,Sterling St & Bedford Ave,,,,,3601,40.6627059,-73.9569115,69,0.09
,31 St & 23 Ave,,,,,3526,40.7747878,-73.91255509999999,68,0.09
,Pioneer St & Richards St,,,,,3342,40.677774799999995,-74.0094613,68,0.09
,Crescent St & 34 Ave,,,,,3575,40.76108,-73.930562,66,0.09
,35 St & 34 Ave,,,,,3573,40.7580583,-73.92427509999999,65,0.08
,Dean St & Franklin Ave,,,,,3673,40.67759207,-73.95563722,64,0.08
,E 115 St & Madison Ave,,,,,3500,40.7989445,-73.944846,62,0.08
,NYCBS Depot - STY - Garage 4,,,,,3468,40.730380100000005,-73.9747502,62,0.08
,Broadway & 12 St,,,,,3589,40.7668,-73.93477740000002,62,0.08
,Steinway St & 28 Ave,,,,,3616,40.7656251,-73.9136695,61,0.08
,Carroll St & Franklin Ave,,,,,3590,40.6679411,-73.9588,61,0.08
,Morningside Dr & Amsterdam Ave,,,,,3543,40.81028506,-73.95736456,61,0.08
,E 116 St & 2 Ave,,,,,3490,40.796879,-73.93726099999999,60,0.08
,21 St & 31 Dr,,,,,3591,40.7659,-73.930819,59,0.08
,37 Ave & 35 St,,,,,3561,40.7531106,-73.9279917,57,0.07
,W 129 St & Convent Ave,,,,,3649,40.81439444,-73.95324737,57,0.07
,Newton Rd & 44 St,,,,,3598,40.7595701,-73.91426779999999,57,0.07
,Lexington Ave & E 111 St,,,,,3502,40.79541210000001,-73.9441232,56,0.07
,Sigourney St & Columbia St,,,,,3352,40.67267243,-74.00879525,56,0.07
,35 St & Broadway,,,,,3595,40.760339,-73.9222427,56,0.07
,3 Ave & E 112 St,,,,,3551,40.795508,-73.94160600000001,55,0.07
,Madison Ave & E 120 St,,,,,3503,40.80295,-73.942954,55,0.07
,2 Ave & E 122 St,,,,,3499,40.8006721,-73.9349,51,0.07
,Crown St & Bedford Ave,,,,,3631,40.666563000000004,-73.95674100000001,51,0.07
,39 St & 2 Ave - Citi Bike HQ at Industry City,,,,,3477,40.65539977,-74.01062787,50,0.07
,31 Ave & Steinway St,,,,,3662,40.7612939,-73.91691685,49,0.06
,31 St & Astoria Blvd,,,,,3516,40.76991760000001,-73.91840570000001,49,0.06
,Vernon Blvd & 30 Rd,,,,,3610,40.770845,-73.93417099999999,48,0.06
,Montgomery St & Franklin Ave,,,,,3661,40.66643931,-73.96055639,48,0.06
,5 Ave & E 126 St,,,,,3527,40.806979999999996,-73.94174699999999,47,0.06
,28 Ave & 35 St,,,,,3617,40.7671,-73.9169858,47,0.06
,Pleasant Ave & E 120 St,,,,,3498,40.7974772,-73.9311847,47,0.06
,Newtown Ave & 23 St,,,,,3619,40.7713615,-73.9246145,46,0.06
,E 118 St & 3 Ave,,,,,3493,40.799139000000004,-73.9389152,45,0.06
,Steinway St & 23 Ave,,,,,3528,40.771393700000004,-73.9077436,45,0.06
,Henry St & W 9 St,,,,,3669,40.67630358,-74.00314048,43,0.06
,21 St & 36 Ave,,,,,3564,40.760185299999996,-73.9362726,42,0.05
,Lenox Ave & W 117 St,,,,,3628,40.8025566,-73.9490782,42,0.05
,Wolcott St & Dwight St,,,,,3340,40.6753274,-74.0100698,42,0.05
,31 St & 35 Ave,,,,,3653,40.75820465,-73.92832159999999,40,0.05
,Lexington Ave & E 120 St,,,,,3506,40.8013066,-73.93981670000001,38,0.05
,E 118 St & Madison Ave,,,,,3501,40.801486600000004,-73.9442507,38,0.05
,30 Ave & 21 St,,,,,3612,40.77037429999999,-73.9286078,37,0.05
,27 Ave & 9 St,,,,,3621,40.7739825,-73.93091340000001,37,0.05
,Sullivan Pl & Bedford Ave,,,,,3596,40.6642406,-73.9574686,35,0.05
,24 Ave & 29 St,,,,,3523,40.7729,-73.91614200000001,34,0.04
,Astoria Park S & Shore Blvd,,,,,3514,40.7767,-73.927631,33,0.04
,NYCBS Depot - GOW,,,,,3432,40.66906014,-73.99463654,32,0.04
,Ditmars Blvd & 19 St,,,,,3532,40.78145,-73.9183302,32,0.04
,E 123 St & Lexington Ave,,,,,3504,40.802926299999996,-73.9379,32,0.04
,21 St & Hoyt Ave S,,,,,3513,40.774645,-73.92370600000001,32,0.04
,Lexington Ave & E 127 St,,,,,3505,40.805726,-73.936322,29,0.04
,Columbia St & Lorraine St,,,,,3333,40.6747055,-74.00755720000001,29,0.04
,Henry St & Bay St,,,,,3330,40.672505799999996,-74.00494695,27,0.04
,21 St & 38 Ave,,,,,3559,40.7576314,-73.9391224,26,0.03
,37 St & 24 Ave,,,,,3522,40.7701477,-73.9120938,26,0.03
,E 128 St & Madison Ave,,,,,3622,40.807559999999995,-73.93918199999999,26,0.03
,19 St & 24 Ave,,,,,3524,40.777455200000006,-73.9225403,24,0.03
,Crescent St & Ditmars Blvd,,,,,3530,40.7787185,-73.9145645,24,0.03
,11 St & 35 Ave,,,,,3567,40.76274420000001,-73.9391141,23,0.03
,31 Ave & 14 St,,,,,3607,40.7682,-73.9322662,23,0.03
,24 Ave & 26 St,,,,,3515,40.774591,-73.918544,22,0.03
,34 Ave & 13 St,,,,,3586,40.763875299999995,-73.9364848,21,0.03
,E 118 St & Park Ave,,,,,3492,40.8005385,-73.9419949,20,0.03
,Columbia St & W 9 St,,,,,3394,40.6769993,-74.00647134,20,0.03
,Clinton St & Centre St,,,,,3326,40.67434,-74.00194698,18,0.02
,40 Ave & 9 St,,,,,3557,40.75742,-73.945133,14,0.02
,31 St & Hoyt Ave N,,,,,3517,40.771152799999996,-73.9170074,13,0.02
,23 Ave & 27 St,,,,,3525,40.776165,-73.9153175,11,0.01
,27 Ave & 4 St,,,,,3512,40.7747175,-73.93378940000001,5,0.01
,11 St & 43 Ave,,,,,3620,40.7519071,-73.94791190000001,4,0.01
,NYCBS Depot - RIS,,,,,3485,40.725208,-73.974724,3,0.0
,Essex Light Rail,,,,,3214,40.712774200000005,-74.03648570000001,3,0.0
,NYCBS Depot BAL - DYR,,,,,3240,40.75903008,-73.9938587,2,0.0
,Morris Canal,,,,,3267,40.71241882,-74.03852552,1,0.0
,Grand St,,,,,3681,40.71517768,-74.03768331,1,0.0
,City Hall,,,,,3185,40.717732500000004,-74.04384499999999,1,0.0
