start station id,Station Name,start station latitude,start station longitude,Number of Starts 2019,Percentage of Total Starts 2019,end station id,end station latitude,end station longitude,Number of Ends 2019,Percentage of Total Ends 2019
3244.0,University Pl & E 8 St,40.73143724,-73.99490342,744.0,0.97,3244,40.73143724,-73.99490342,742,0.95
3377.0,Carroll St & Bond St,40.6786115,-73.99037292,742.0,0.96,3377,40.6786115,-73.99037292,756,0.97
3117.0,Franklin St & Dupont St,40.735640000000004,-73.95866,742.0,0.96,3117,40.735640000000004,-73.95866,738,0.95
3420.0,Douglass St & 3 Ave,40.6802133,-73.98432695,740.0,0.96,3420,40.6802133,-73.98432695,749,0.96
3536.0,W 116 St & Broadway,40.8082,-73.9641,739.0,0.96,3536,40.8082,-73.9641,740,0.95
3425.0,2 Ave & E 104 St,40.789210499999996,-73.94370784,735.0,0.96,3425,40.789210499999996,-73.94370784,720,0.93
3304.0,6 Ave & 9 St,40.668127,-73.98377641,734.0,0.95,3304,40.668127,-73.98377641,758,0.98
344.0,Monroe St & Bedford Ave,40.6851443,-73.95380904,729.0,0.95,344,40.6851443,-73.95380904,701,0.9
365.0,Fulton St & Grand Ave,40.68223166,-73.9614583,724.0,0.94,365,40.68223166,-73.9614583,672,0.86
3289.0,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,724.0,0.94,3289,40.79017948,-73.97288918,710,0.91
3599.0,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,724.0,0.94,3599,40.663140000000006,-73.96056949999999,726,0.93
3549.0,Grand Ave & Bergen St,40.678045000000004,-73.962408,715.0,0.93,3549,40.678045000000004,-73.962408,633,0.81
3411.0,Bond St & Bergen St,40.6849668,-73.98620772,713.0,0.93,3411,40.6849668,-73.98620772,704,0.91
3358.0,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,711.0,0.92,3358,40.671197799999995,-73.97484126,682,0.88
83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,704.0,0.92,83,40.68382604,-73.97632328,972,1.25
262.0,Washington Park,40.6917823,-73.97372990000001,703.0,0.91,262,40.6917823,-73.97372990000001,599,0.77
3345.0,Madison Ave & E 99 St,40.78948542,-73.95242929,703.0,0.91,3345,40.78948542,-73.95242929,708,0.91
3537.0,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,702.0,0.91,3537,40.68097410000001,-73.97100970000001,697,0.9
3359.0,E 68 St & Madison Ave,40.7691572,-73.96703464,701.0,0.91,3359,40.7691572,-73.96703464,712,0.92
3080.0,S 4 St & Rodney St,40.709340000000005,-73.95608,700.0,0.91,3080,40.709340000000005,-73.95608,658,0.85
420.0,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,693.0,0.9,420,40.68764484,-73.96968902,556,0.72
3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,693.0,0.9,3529,40.8107922,-73.9430681,688,0.89
3364.0,Carroll St & 5 Ave,40.6751622,-73.9814832,691.0,0.9,3364,40.6751622,-73.9814832,696,0.9
3231.0,E 67 St & Park Ave,40.767800799999996,-73.96592081,684.0,0.89,3231,40.767800799999996,-73.96592081,695,0.89
3064.0,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,684.0,0.89,3064,40.69681963,-73.93756926,698,0.9
3298.0,Warren St & Court St,40.686371,-73.99383324,683.0,0.89,3298,40.686371,-73.99383324,690,0.89
248.0,Laight St & Hudson St,40.72185379,-74.00771779,683.0,0.89,248,40.72185379,-74.00771779,678,0.87
243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,682.0,0.89,243,40.688226,-73.979382,860,1.11
3150.0,E 85 St & York Ave,40.77536905,-73.94803392,681.0,0.89,3150,40.77536905,-73.94803392,676,0.87
3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,679.0,0.88,3076,40.70870368,-73.9448625,673,0.87
3496.0,1 Ave & E 110 St,40.7923272,-73.9383,679.0,0.88,3496,40.7923272,-73.9383,670,0.86
2022.0,E 60 St & York Ave,40.759107,-73.959223,675.0,0.88,2022,40.759107,-73.959223,669,0.86
3310.0,14 St & 7 Ave,40.663779,-73.98396846,675.0,0.88,3310,40.663779,-73.98396846,600,0.77
3373.0,3 St & 3 Ave,40.675070500000004,-73.98775226,671.0,0.87,3373,40.675070500000004,-73.98775226,681,0.88
353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,671.0,0.87,353,40.68539567,-73.97431458,668,0.86
3357.0,W 106 St & Amsterdam Ave,40.80083629999999,-73.96644925,670.0,0.87,3357,40.80083629999999,-73.96644925,668,0.86
3593.0,31 St & Broadway,40.761584,-73.925921,669.0,0.87,3593,40.761584,-73.925921,668,0.86
3366.0,West End Ave & W 107 St,40.8021174,-73.96818053,668.0,0.87,3366,40.8021174,-73.96818053,654,0.84
3306.0,10 St & 7 Ave,40.666207799999995,-73.98199886,667.0,0.87,3306,40.666207799999995,-73.98199886,630,0.81
3125.0,45 Rd & 11 St,40.74708586,-73.94977234,667.0,0.87,3125,40.74708586,-73.94977234,669,0.86
3580.0,St Johns Pl & Washington Ave,40.6737236,-73.9631611,666.0,0.87,3580,40.6737236,-73.9631611,588,0.76
3630.0,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,665.0,0.86,3630,40.8038654,-73.95593079999999,641,0.82
3386.0,1 Pl & Clinton St,40.6809591,-73.99905709,660.0,0.86,3386,40.6809591,-73.99905709,632,0.81
120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,656.0,0.85,120,40.68676793,-73.95928168,612,0.79
275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307,643.0,0.84,275,40.68650065,-73.96563307,589,0.76
3375.0,3 Ave & E 72 St,40.7699426,-73.96060712,642.0,0.83,3375,40.7699426,-73.96060712,643,0.83
3571.0,Bedford Ave & Bergen St,40.676368,-73.95291800000001,640.0,0.83,3571,40.676368,-73.95291800000001,616,0.79
3083.0,Bushwick Ave & Powers St,40.71247661,-73.94100005,639.0,0.83,3083,40.71247661,-73.94100005,634,0.82
3452.0,Bayard St & Leonard St,40.71915572,-73.94885391,637.0,0.83,3452,40.71915572,-73.94885391,657,0.85
3552.0,W 113 St & Broadway,40.805973,-73.964928,636.0,0.83,3552,40.805973,-73.964928,641,0.82
3723.0,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,634.0,0.82,3723,40.69531728,-73.99015725,649,0.84
3398.0,Smith St & 9 St,40.67469570000001,-73.99785768,631.0,0.82,3398,40.67469570000001,-73.99785768,634,0.82
3689.0,W 104 St & Amsterdam Ave,40.79904139,-73.96649479999999,631.0,0.82,3689,40.79904139,-73.96649479999999,557,0.72
3081.0,Graham Ave & Grand St,40.711863,-73.944024,630.0,0.82,3081,40.711863,-73.944024,636,0.82
82.0,St James Pl & Pearl St,40.71117416,-74.00016545,629.0,0.82,82,40.71117416,-74.00016545,629,0.81
3102.0,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,626.0,0.81,3102,40.72179134,-73.95041540000001,648,0.83
3728.0,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,626.0,0.81,3728,40.69535693,-73.99344027,593,0.76
3533.0,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,624.0,0.81,3533,40.8114323,-73.95187759999999,621,0.8
3329.0,Degraw St & Smith St,40.6829151,-73.99318208,620.0,0.81,3329,40.6829151,-73.99318208,632,0.81
3379.0,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,615.0,0.8,3379,40.790305100000005,-73.94755757,631,0.81
3384.0,Smith St & 3 St,40.678724200000005,-73.99599099,606.0,0.79,3384,40.678724200000005,-73.99599099,609,0.78
3675.0,3 Ave & E 95 St,40.7845968,-73.94968539,594.0,0.77,3675,40.7845968,-73.94968539,596,0.77
3412.0,Pacific St & Nevins St,40.6853761,-73.98302136,593.0,0.77,3412,40.6853761,-73.98302136,599,0.77
3419.0,Douglass St & 4 Ave,40.67927879999999,-73.98154004,591.0,0.77,3419,40.67927879999999,-73.98154004,596,0.77
3389.0,Carroll St & Columbia St,40.6830456,-74.00348559,588.0,0.76,3389,40.6830456,-74.00348559,582,0.75
242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,587.0,0.76,242,40.697787,-73.973736,735,0.95
3319.0,14 St & 5 Ave,40.666287,-73.98895053,587.0,0.76,3319,40.666287,-73.98895053,588,0.76
3574.0,Prospect Pl & Underhill Ave,40.6769694,-73.96579,568.0,0.74,3574,40.6769694,-73.96579,542,0.7
3615.0,44 Dr & 21 St,40.748000000000005,-73.94609270000001,564.0,0.73,3615,40.748000000000005,-73.94609270000001,564,0.73
3355.0,E 66 St & Madison Ave,40.76800889,-73.96845281,560.0,0.73,3355,40.76800889,-73.96845281,562,0.72
3693.0,N 11 St & Kent Ave,40.72248189,-73.95921931,560.0,0.73,3693,40.72248189,-73.95921931,575,0.74
3422.0,Columbia St & Degraw St,40.6859296,-74.00242364,555.0,0.72,3422,40.6859296,-74.00242364,549,0.71
3152.0,3 Ave & E 71 St,40.76873687,-73.96119945,548.0,0.71,3152,40.76873687,-73.96119945,549,0.71
3415.0,Prospect Pl & 6 Ave,40.6793307,-73.97519523,547.0,0.71,3415,40.6793307,-73.97519523,550,0.71
3413.0,Wyckoff St & 3 Ave,40.6827549,-73.98258555,544.0,0.71,3413,40.6827549,-73.98258555,543,0.7
3509.0,Lenox Ave & W 115 St,40.8011939,-73.9500739,543.0,0.71,3509,40.8011939,-73.9500739,524,0.67
3313.0,6 Ave & 12 St,40.666318100000005,-73.9854617,542.0,0.7,3313,40.666318100000005,-73.9854617,548,0.71
3311.0,Columbia St & Kane St,40.68763155,-74.0016256,541.0,0.7,3311,40.68763155,-74.0016256,540,0.69
3410.0,Dean St & Hoyt St,40.686444200000004,-73.98759104,539.0,0.7,3410,40.686444200000004,-73.98759104,580,0.75
3341.0,Central Park West & W 102 St,40.795346,-73.96186,535.0,0.7,3341,40.795346,-73.96186,537,0.69
3396.0,Clinton St & 4 Place,40.6783563,-74.00014502,534.0,0.69,3396,40.6783563,-74.00014502,531,0.68
3388.0,President St & Henry St,40.6828003,-73.99990419,533.0,0.69,3388,40.6828003,-73.99990419,528,0.68
144.0,Nassau St & Navy St,40.69839895,-73.98068914,533.0,0.69,144,40.69839895,-73.98068914,618,0.8
3343.0,W 107 St & Columbus Ave,40.7997568,-73.96211287,532.0,0.69,3343,40.7997568,-73.96211287,532,0.68
3303.0,Butler St & Court St,40.6849894,-73.99440329,527.0,0.69,3303,40.6849894,-73.99440329,527,0.68
278.0,Concord St & Bridge St,40.69766564,-73.98476437,526.0,0.68,278,40.69766564,-73.98476437,538,0.69
419.0,Carlton Ave & Park Ave,40.69580705,-73.97355569,520.0,0.68,419,40.69580705,-73.97355569,537,0.69
3057.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,518.0,0.67,3057,40.69128258,-73.9452416,492,0.63
3544.0,Underhill Ave & Pacific St,40.6804836,-73.9646795,514.0,0.67,3544,40.6804836,-73.9646795,519,0.67
3673.0,Dean St & Franklin Ave,40.67759207,-73.95563722,513.0,0.67,3673,40.67759207,-73.95563722,490,0.63
3542.0,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,512.0,0.67,3542,40.8086249,-73.9596214,514,0.66
3407.0,Union St & Nevins St,40.679097999999996,-73.98765475,511.0,0.66,3407,40.679097999999996,-73.98765475,512,0.66
3157.0,East End Ave & E 86 St,40.77518615,-73.94446054,510.0,0.66,3157,40.77518615,-73.94446054,512,0.66
3241.0,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,506.0,0.66,3241,40.686203000000006,-73.944694,460,0.59
3130.0,21 St & Queens Plaza North,40.75325964,-73.94335788,503.0,0.65,3130,40.75325964,-73.94335788,506,0.65
3676.0,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,498.0,0.65,3676,40.67583294,-74.01472628,528,0.68
3502.0,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,495.0,0.64,3502,40.79541210000001,-73.9441232,507,0.65
3297.0,6 St & 7 Ave,40.668662700000006,-73.97988067,495.0,0.64,3297,40.668662700000006,-73.97988067,456,0.59
3540.0,Morningside Ave & W 123 St,40.81,-73.9551508,494.0,0.64,3540,40.81,-73.9551508,478,0.62
3454.0,Leonard St & Maujer St,40.71036854,-73.94705951,494.0,0.64,3454,40.71036854,-73.94705951,499,0.64
3579.0,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131,488.0,0.63,3579,40.672695000000004,-73.954131,476,0.61
3510.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,483.0,0.63,3510,40.8078316,-73.949373,466,0.6
3555.0,28 St & 41 Ave,40.751047,-73.93796999999999,483.0,0.63,3555,40.751047,-73.93796999999999,498,0.64
3390.0,E 109 St & 3 Ave,40.79329668,-73.9432083,481.0,0.63,3390,40.79329668,-73.9432083,481,0.62
3623.0,W 120 St & Claremont Ave,40.8109494,-73.9634,478.0,0.62,3623,40.8109494,-73.9634,480,0.62
396.0,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,475.0,0.62,396,40.68034242,-73.95576894,446,0.57
3535.0,Mt Morris Park W & W 120 St,40.804038,-73.945925,474.0,0.62,3535,40.804038,-73.945925,475,0.61
3387.0,E 106 St & Madison Ave,40.79343370000001,-73.94945003,474.0,0.62,3387,40.79343370000001,-73.94945003,467,0.6
3094.0,Graham Ave & Withers St,40.7169811,-73.94485918,470.0,0.61,3094,40.7169811,-73.94485918,470,0.6
3611.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,470.0,0.61,3611,40.7449067,-73.9534573,479,0.62
3569.0,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,470.0,0.61,3569,40.6758324,-73.95616770000001,440,0.57
3618.0,27 St & Hunter St,40.7485,-73.941275,469.0,0.61,3618,40.7485,-73.941275,465,0.6
289.0,Monroe St & Classon Ave,40.684568299999995,-73.95881081,467.0,0.61,289,40.684568299999995,-73.95881081,348,0.45
400.0,Pitt St & Stanton St,40.71926081,-73.98178024,466.0,0.61,400,40.71926081,-73.98178024,433,0.56
343.0,Clinton Ave & Flushing Ave,40.69794,-73.96986848,465.0,0.6,343,40.69794,-73.96986848,524,0.67
3056.0,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,460.0,0.6,3056,40.69072549,-73.95133465,423,0.54
3144.0,E 81 St & Park Ave,40.77677702,-73.95900970000001,457.0,0.59,3144,40.77677702,-73.95900970000001,425,0.55
3049.0,Cambridge Pl & Gates Ave,40.68488,-73.96304,454.0,0.59,3049,40.68488,-73.96304,455,0.59
3726.0,Center Blvd & 51 Ave,40.74336608,-73.95960689,453.0,0.59,3726,40.74336608,-73.95960689,461,0.59
3541.0,Amsterdam Ave & W 125 St,40.813358,-73.956461,452.0,0.59,3541,40.813358,-73.956461,430,0.55
3339.0,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,450.0,0.59,3339,40.6765304,-73.97846879,444,0.57
3403.0,4 Ave & 9 St,40.6705135,-73.98876585,449.0,0.58,3403,40.6705135,-73.98876585,459,0.59
3363.0,E 102 St & Park Ave,40.7904828,-73.95033068,448.0,0.58,3363,40.7904828,-73.95033068,452,0.58
3491.0,E 118 St & 1 Ave,40.797470000000004,-73.93504,448.0,0.58,3491,40.797470000000004,-73.93504,431,0.55
421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,443.0,0.58,421,40.69573398,-73.97129668,458,0.59
3052.0,Lewis Ave & Madison St,40.686312,-73.935775,443.0,0.58,3052,40.686312,-73.935775,432,0.56
3058.0,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,439.0,0.57,3058,40.69237074,-73.93705428,399,0.51
3332.0,Degraw St & Hoyt St,40.68199044,-73.99079025,434.0,0.56,3332,40.68199044,-73.99079025,434,0.56
216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,432.0,0.56,216,40.70037867,-73.99548059,401,0.52
3493.0,E 118 St & 3 Ave,40.799139000000004,-73.9389152,431.0,0.56,3493,40.799139000000004,-73.9389152,423,0.54
3613.0,Center Blvd & 48 Ave,40.745038,-73.957539,431.0,0.56,3613,40.745038,-73.957539,426,0.55
3088.0,Union Ave & Jackson St,40.7160751,-73.95202900000001,429.0,0.56,3088,40.7160751,-73.95202900000001,436,0.56
3469.0,India St & West St,40.73181402,-73.95995021,429.0,0.56,3469,40.73181402,-73.95995021,427,0.55
3105.0,N 15 St & Wythe Ave,40.724055,-73.955736,427.0,0.56,3105,40.724055,-73.955736,433,0.56
3067.0,Broadway & Whipple St,40.7016657,-73.9437303,420.0,0.55,3067,40.7016657,-73.9437303,411,0.53
3071.0,Boerum St & Broadway,40.70538077,-73.94976519,419.0,0.54,3071,40.70538077,-73.94976519,424,0.55
3047.0,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,418.0,0.54,3047,40.682368700000005,-73.944118,410,0.53
436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026,418.0,0.54,436,40.68216564,-73.95399026,387,0.5
3714.0,Division Av & Hooper St,40.70684203,-73.95443540000001,417.0,0.54,3714,40.70684203,-73.95443540000001,384,0.49
245.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,415.0,0.54,245,40.69327018,-73.97703874,388,0.5
397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,414.0,0.54,397,40.68415748,-73.96922273,360,0.46
3050.0,Putnam Ave & Throop Ave,40.6851532,-73.94111,410.0,0.53,3050,40.6851532,-73.94111,352,0.45
3344.0,Pioneer St & Van Brunt St,40.679043,-74.011169,404.0,0.53,3344,40.679043,-74.011169,418,0.54
3042.0,Fulton St & Utica Ave,40.6794268,-73.92989109999999,403.0,0.52,3042,40.6794268,-73.92989109999999,400,0.51
3494.0,E 115 St & Lexington Ave,40.797911,-73.9423,402.0,0.52,3494,40.797911,-73.9423,397,0.51
3397.0,Court St & Nelson St,40.6763947,-73.99869893,400.0,0.52,3397,40.6763947,-73.99869893,402,0.52
3095.0,Graham Ave & Herbert St,40.71929301,-73.94500379,399.0,0.52,3095,40.71929301,-73.94500379,406,0.52
3055.0,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,397.0,0.52,3055,40.68833370000001,-73.950916,370,0.48
3068.0,Humboldt St & Varet St,40.7031724,-73.940636,397.0,0.52,3068,40.7031724,-73.940636,402,0.52
3597.0,43 St & Broadway,40.7577284,-73.9166368,395.0,0.51,3597,40.7577284,-73.9166368,391,0.5
372.0,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,395.0,0.51,372,40.69454609,-73.95801365,400,0.51
3602.0,31 Ave & 34 St,40.763154,-73.920827,393.0,0.51,3602,40.763154,-73.920827,393,0.51
3347.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056,387.0,0.5,3347,40.6773429,-74.01275056,395,0.51
3501.0,E 118 St & Madison Ave,40.801486600000004,-73.9442507,386.0,0.5,3501,40.801486600000004,-73.9442507,398,0.51
443.0,Bedford Ave & S 9 St,40.70853074,-73.96408963,384.0,0.5,443,40.70853074,-73.96408963,356,0.46
3511.0,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,382.0,0.5,3511,40.802535,-73.9532423,361,0.46
3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847,379.0,0.49,3498,40.7974772,-73.9311847,375,0.48
373.0,Willoughby Ave & Walworth St,40.69331716,-73.95381995,378.0,0.49,373,40.69331716,-73.95381995,389,0.5
3531.0,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,378.0,0.49,3531,40.8125511,-73.9492286,357,0.46
3249.0,Verona Pl & Fulton St,40.68035608,-73.9476791,378.0,0.49,3249,40.68035608,-73.9476791,387,0.5
3041.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771,375.0,0.49,3041,40.67890679,-73.94142771,379,0.49
3578.0,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001,368.0,0.48,3578,40.67418060000001,-73.95649470000001,360,0.46
3449.0,Eckford St & Engert Ave,40.72146256,-73.94800901,366.0,0.48,3449,40.72146256,-73.94800901,358,0.46
3338.0,2 Ave & E 99 St,40.786258600000004,-73.94552579,366.0,0.48,3338,40.786258600000004,-73.94552579,356,0.46
3309.0,E 97 St & 3 Ave,40.7859201,-73.94860294,365.0,0.47,3309,40.7859201,-73.94860294,352,0.45
3619.0,Newtown Ave & 23 St,40.7713615,-73.9246145,364.0,0.47,3619,40.7713615,-73.9246145,361,0.46
3062.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,363.0,0.47,3062,40.69539817,-73.94954908,366,0.47
3592.0,Crescent St & Broadway,40.7633589,-73.92864709999999,361.0,0.47,3592,40.7633589,-73.92864709999999,369,0.47
3404.0,7 St & 5 Ave,40.670492200000005,-73.98541675,360.0,0.47,3404,40.670492200000005,-73.98541675,364,0.47
3381.0,3 St & Hoyt St,40.6777287,-73.99364123,354.0,0.46,3381,40.6777287,-73.99364123,354,0.46
3317.0,10 St & 5 Ave,40.6686273,-73.98700053,353.0,0.46,3317,40.6686273,-73.98700053,362,0.47
3405.0,5 St & 6 Ave,40.670483600000004,-73.98208968,353.0,0.46,3405,40.670483600000004,-73.98208968,349,0.45
3616.0,Steinway St & 28 Ave,40.7656251,-73.9136695,351.0,0.46,3616,40.7656251,-73.9136695,347,0.45
3060.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,350.0,0.46,3060,40.69425403,-73.94626915,365,0.47
3629.0,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,350.0,0.46,3629,40.80949535,-73.94776493,394,0.51
3424.0,E 106 St & Lexington Ave,40.791976,-73.945993,349.0,0.45,3424,40.791976,-73.945993,363,0.47
3520.0,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,345.0,0.45,3520,40.804372,-73.951475,337,0.43
3490.0,E 116 St & 2 Ave,40.796879,-73.93726099999999,344.0,0.45,3490,40.796879,-73.93726099999999,344,0.44
3324.0,3 Ave & 14 St,40.6685455,-73.99333264,342.0,0.44,3324,40.6685455,-73.99333264,332,0.43
3545.0,Broadway & W 122 St,40.8120562,-73.9612547,339.0,0.44,3545,40.8120562,-73.9612547,332,0.43
3072.0,Leonard St & Boerum St,40.70583339,-73.94644578,338.0,0.44,3072,40.70583339,-73.94644578,324,0.42
3495.0,E 114 St & 1 Ave,40.79456629999999,-73.9362541,336.0,0.44,3495,40.79456629999999,-73.9362541,330,0.42
3649.0,W 129 St & Convent Ave,40.81439444,-73.95324737,334.0,0.43,3649,40.81439444,-73.95324737,334,0.43
3591.0,21 St & 31 Dr,40.7659,-73.930819,334.0,0.43,3591,40.7659,-73.930819,324,0.42
3588.0,Vernon Blvd & 10 St,40.7671863,-73.9373554,334.0,0.43,3588,40.7671863,-73.9373554,323,0.42
3532.0,Ditmars Blvd & 19 St,40.78145,-73.9183302,332.0,0.43,3532,40.78145,-73.9183302,332,0.43
3662.0,31 Ave & Steinway St,40.7612939,-73.91691685,332.0,0.43,3662,40.7612939,-73.91691685,335,0.43
3054.0,Greene Ave & Throop Ave,40.6894932,-73.942061,332.0,0.43,3054,40.6894932,-73.942061,304,0.39
3516.0,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,331.0,0.43,3516,40.76991760000001,-73.91840570000001,330,0.42
3371.0,4 Ave & 2 St,40.67461342,-73.98501143,329.0,0.43,3371,40.67461342,-73.98501143,349,0.45
3065.0,Union Ave & Wallabout St,40.70029511,-73.95032283,328.0,0.43,3065,40.70029511,-73.95032283,324,0.42
3582.0,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609,327.0,0.43,3582,40.672168299999996,-73.9609,276,0.36
3066.0,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,325.0,0.42,3066,40.69957608,-73.94708417,325,0.42
3059.0,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,325.0,0.42,3059,40.693398200000004,-73.939877,314,0.4
3123.0,31 St & Thomson Ave,40.74469738,-73.93540375,319.0,0.41,3123,40.74469738,-73.93540375,308,0.4
3606.0,49 Ave & 21 St,40.74252,-73.948852,319.0,0.41,3606,40.74252,-73.948852,316,0.41
3609.0,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001,318.0,0.41,3609,40.7692475,-73.93545040000001,323,0.42
3504.0,E 123 St & Lexington Ave,40.802926299999996,-73.9379,316.0,0.41,3504,40.802926299999996,-73.9379,329,0.42
3500.0,E 115 St & Madison Ave,40.7989445,-73.944846,314.0,0.41,3500,40.7989445,-73.944846,307,0.4
3603.0,31 Ave & 30 St,40.7647,-73.9240312,312.0,0.41,3603,40.7647,-73.9240312,316,0.41
3556.0,24 St & 41 Ave,40.752708500000004,-73.9397405,310.0,0.4,3556,40.752708500000004,-73.9397405,309,0.4
3046.0,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,308.0,0.4,3046,40.682601,-73.938037,317,0.41
3478.0,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708867,-74.00870204,308.0,0.4,3478,40.65708867,-74.00870204,385,0.5
3121.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276,304.0,0.4,3121,40.74524768,-73.94733276,283,0.36
3391.0,E 106 St & 1 Ave,40.7892529,-73.93956237,303.0,0.39,3391,40.7892529,-73.93956237,301,0.39
3565.0,36 Ave & 10 St,40.7614376,-73.9411265,303.0,0.39,3565,40.7614376,-73.9411265,311,0.4
3514.0,Astoria Park S & Shore Blvd,40.7767,-73.927631,298.0,0.39,3514,40.7767,-73.927631,297,0.38
3570.0,35 Ave & 37 St,40.7557327,-73.92366109999999,294.0,0.38,3570,40.7557327,-73.92366109999999,286,0.37
3745.0,36 Ave & 31 St,40.75651273,-73.92957486,294.0,0.38,3745,40.75651273,-73.92957486,294,0.38
3179.0,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,293.0,0.38,3179,40.698617,-73.941342,300,0.39
3063.0,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,292.0,0.38,3063,40.69527008,-73.95238108,291,0.37
3524.0,19 St & 24 Ave,40.777455200000006,-73.9225403,292.0,0.38,3524,40.777455200000006,-73.9225403,301,0.39
3399.0,7 St & 3 Ave,40.67260298,-73.98983002,290.0,0.38,3399,40.67260298,-73.98983002,292,0.38
3348.0,Coffey St & Conover St,40.677236,-74.015665,287.0,0.37,3348,40.677236,-74.015665,302,0.39
3727.0,Frost St & Meeker Ave,40.71766197,-73.94880027,286.0,0.37,3727,40.71766197,-73.94880027,283,0.36
3605.0,31 Ave & Crescent St,40.765834600000005,-73.9265474,284.0,0.37,3605,40.765834600000005,-73.9265474,277,0.36
3053.0,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,283.0,0.37,3053,40.6900815,-73.94791500000001,237,0.31
3595.0,35 St & Broadway,40.760339,-73.9222427,280.0,0.36,3595,40.760339,-73.9222427,267,0.34
3622.0,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,280.0,0.36,3622,40.807559999999995,-73.93918199999999,279,0.36
3061.0,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,280.0,0.36,3061,40.69622937,-73.94371094,256,0.33
3299.0,E 98 St & Park Ave,40.788129999999995,-73.95206,280.0,0.36,3299,40.788129999999995,-73.95206,281,0.36
3614.0,Crescent St & 30 Ave,40.768692,-73.9249574,278.0,0.36,3614,40.768692,-73.9249574,283,0.36
3617.0,28 Ave & 35 St,40.7671,-73.9169858,276.0,0.36,3617,40.7671,-73.9169858,275,0.35
3127.0,9 St & 44 Rd,40.74966,-73.9521,276.0,0.36,3127,40.74966,-73.9521,290,0.37
3515.0,24 Ave & 26 St,40.774591,-73.918544,276.0,0.36,3515,40.774591,-73.918544,270,0.35
3604.0,Rogers Ave & Sterling St,40.6630619,-73.95387459999999,276.0,0.36,3604,40.6630619,-73.95387459999999,281,0.36
